Period,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2019-2020,923,672,589,58.48163525,1007.594007,Pocillopora_dead,grow,fuse
2019-2020,618,675,600,153.6492655,166.3489474,Pocillopora,grow,none
2019-2020,503,677,522,814.5792819,4013.450523,Pocillopora_dead,grow,fuse
2019-2020,503,678,522,46.91061647,4013.450523,Pocillopora_dead,grow,fuse
2019-2020,923,680,589,676.5846628,1007.594007,Pocillopora_dead,grow,fuse
2019-2020,619,682,606,173.583056,219.1072831,Pocillopora,grow,none
2019-2020,620,684,604,253.3404354,399.0179622,Pocillopora,grow,none
2019-2020,571,692,617,182.1991103,191.2950686,Pocillopora,same,split
2019-2020,584,693,614,125.0549853,164.1760488,Acropora,grow,none
2019-2020,929,694,619,317.4342814,342.9136292,Pocillopora,grow,split
2019-2020,573,695,625,189.2021539,404.5457454,Pocillopora_dead,grow,fuse
2019-2020,572,697,626,165.0025501,195.3164864,Pocillopora,grow,none
2019-2020,558,700,615,42.43151242,207.309643,Pocillopora,grow,none
2019-2020,932,705,633,34.60196746,139.6609525,Pocillopora,grow,none
2019-2020,581,706,634,72.27443183,319.7315996,Pocillopora,grow,fuse
2019-2020,581,707,634,200.0666473,319.7315996,Pocillopora,grow,fuse
2019-2020,573,708,625,151.0542291,404.5457454,Pocillopora_dead,grow,fuse
2019-2020,583,709,636,160.3812523,169.6060737,Pocillopora,grow,none
2019-2020,934,712,638,143.1447001,199.7289371,Pocillopora_dead,grow,none
2019-2020,586,713,641,161.3810523,187.0559165,Pocillopora,grow,none
2019-2020,939,723,649,365.673521,400.1288511,Pocillopora_dead,grow,none
2019-2020,624,725,635,100.4776792,139.456549,Pocillopora,grow,none
2019-2020,940,726,59,6.496478287,20.1559682,Pocillopora,grow,none
2019-2020,941,728,80,9.540313873,15.52578327,Pocillopora,grow,none
2019-2020,946,735,640,35.1885168,41.56057553,Pocillopora,grow,none
2019-2020,37,34,32,110.0935335,105.7966153,Pocillopora,same,none
2019-2020,72,73,68,408.1405819,389.1177203,Pocillopora,same,none
2019-2020,78,79,74,154.0625162,149.5389766,Pocillopora,same,none
2019-2020,94,100,89,234.4553241,232.8823054,Pocillopora,same,none
2019-2020,107,114,98,108.449418,104.2724757,Pocillopora,same,none
2019-2020,108,119,103,164.5626381,170.6947448,Pocillopora,same,none
2019-2020,118,129,118,157.2085536,151.4274877,Pocillopora,same,none
2019-2020,135,138,124,167.0999083,169.2194844,Pocillopora,same,none
2019-2020,137,156,140,198.3381042,197.280538,Pocillopora,same,none
2019-2020,154,166,160,224.5506387,218.3296609,Pocillopora,same,none
2019-2020,844,212,195,700.1888301,665.6179675,Pocillopora_dead,shrink,split
2019-2020,194,214,196,113.8572251,115.6390909,Pocillopora,same,none
2019-2020,207,234,213,611.8020657,590.4729988,Pocillopora,same,none
2019-2020,847,235,36,307.6629026,316.3589409,Pocillopora_dead,same,none
2019-2020,851,245,217,243.995638,236.286069,Pocillopora,same,none
2019-2020,211,252,224,155.1111953,151.3475037,Pocillopora,same,none
2019-2020,232,276,244,321.7667481,330.3783589,Pocillopora,same,none
2019-2020,238,280,250,190.2419459,184.6741707,Pocillopora,same,none
2019-2020,239,286,258,167.8864177,168.2196843,Pocillopora,same,none
2019-2020,263,308,268,95.38536451,93.69681338,Pocillopora,same,fuse
2019-2020,864,311,269,559.0259558,582.6434538,Pocillopora_dead,same,none
2019-2020,293,341,301,237.3791837,231.7980779,Pocillopora,same,none
2019-2020,866,347,311,851.1586316,830.0961781,Pocillopora_dead,same,none
2019-2020,306,356,318,379.0841718,379.4796482,Pocillopora,same,none
2019-2020,360,427,374,94.6255165,90.99957513,Pocillopora,same,none
2019-2020,394,462,397,327.3167491,315.6035365,Pocillopora,same,none
2019-2020,418,486,418,350.9298035,342.9491777,Pocillopora,same,none
2019-2020,440,510,438,244.1600496,247.6482407,Acropora,same,none
2019-2020,451,525,452,229.5585259,237.3125304,Pocillopora,same,none
2019-2020,904,557,497,513.8572131,519.198367,Pocillopora_dead,same,none
2019-2020,483,568,505,120.1404128,123.7041443,Pocillopora,same,none
2019-2020,779,590,71,146.6106735,141.5405765,Pocillopora,same,none
2019-2020,504,592,533,171.4412622,164.9403403,Pocillopora,same,none
2019-2020,517,616,555,152.0406984,148.654709,Pocillopora,same,none
2019-2020,526,643,577,190.8329388,186.4382623,Pocillopora,same,none
2019-2020,542,646,580,319.5316396,302.1573372,Pocillopora,shrink,none
2019-2020,544,650,581,169.5394204,174.5961866,Pocillopora,same,none
2019-2020,555,667,599,129.8940173,130.7294058,Pocillopora,same,none
2019-2020,561,676,603,297.9270723,304.5168653,Acropora,same,none
2019-2020,567,685,610,295.0476483,302.2506519,Pocillopora,same,none
2019-2020,575,698,624,681.5125659,691.4083642,Pocillopora,same,none
2019-2020,579,703,631,93.0347236,89.92867823,Pocillopora,same,none
2019-2020,133,729,148,82.10802038,84.7874844,Pocillopora,same,none
2019-2020,0,1,4,315.248052,5.492234722,Pocillopora_dead,shrink,split
2019-2020,2,2,9,312.8974111,220.7291809,Pocillopora,shrink,none
2019-2020,1,4,6,297.6249105,242.5026033,Pocillopora,shrink,none
2019-2020,5,5,22,509.8669002,322.8643063,Pocillopora,shrink,none
2019-2020,3,7,7,105.9654704,66.65777756,Pocillopora,shrink,none
2019-2020,14,9,16,217.1165702,35.87282436,Pocillopora,shrink,none
2019-2020,9,11,13,144.8865739,133.8798867,Pocillopora,shrink,none
2019-2020,8,13,15,245.7286247,217.1121266,Pocillopora,shrink,none
2019-2020,816,14,25,510.2845944,343.1846861,Pocillopora_dead,shrink,none
2019-2020,13,15,19,406.8030716,288.5645007,Pocillopora,shrink,none
2019-2020,21,20,24,79.7840408,55.29116233,Pocillopora,shrink,none
2019-2020,20,25,27,193.3391042,145.8197206,Pocillopora,shrink,none
2019-2020,814,26,29,495.6697401,2.07069691,Pocillopora_dead,shrink,split
2019-2020,29,30,28,189.0644037,118.3541034,Pocillopora,shrink,none
2019-2020,35,33,31,38.93443417,32.17134254,Pocillopora,shrink,none
2019-2020,38,36,34,780.6082994,535.706176,Pocillopora,shrink,split
2019-2020,38,36,38,780.6082994,66.00457488,Pocillopora,shrink,split
2019-2020,42,42,37,542.056017,383.2611141,Pocillopora,shrink,none
2019-2020,49,45,54,336.625998,170.8591564,Pocillopora,shrink,none
2019-2020,51,47,46,334.7241562,78.66426479,Pocillopora,shrink,none
2019-2020,635,48,82,177.7688853,93.22135293,Pocillopora,shrink,none
2019-2020,52,50,50,171.8367386,18.33855396,Pocillopora,shrink,none
2019-2020,56,58,55,182.4568365,3.843675594,Pocillopora,shrink,none
2019-2020,64,62,52,260.4856728,164.1671616,Pocillopora,shrink,none
2019-2020,46,63,76,441.6138862,2.866093362,Pocillopora_dead,shrink,split
2019-2020,65,65,66,31.28707498,24.49287847,Pocillopora,shrink,none
2019-2020,63,69,65,163.0207243,117.5542634,Pocillopora,shrink,none
2019-2020,66,71,67,261.5876746,210.8067212,Pocillopora,shrink,none
2019-2020,58,75,83,221.6045613,2.328423134,Pocillopora_dead,shrink,split
2019-2020,58,80,88,399.9066733,7.389632963,Pocillopora_dead,shrink,split
2019-2020,58,81,77,298.7357994,84.97411374,Pocillopora_dead,shrink,split
2019-2020,81,87,78,167.9219661,137.1325694,Pocillopora,shrink,none
2019-2020,90,92,107,925.5037604,4.830144937,Pocillopora_dead,shrink,split
2019-2020,92,98,87,153.0227242,96.42071296,Pocillopora,shrink,none
2019-2020,99,101,92,538.7055761,21.13355043,Pocillopora,shrink,split
2019-2020,99,101,96,538.7055761,9.255926315,Pocillopora,shrink,split
2019-2020,99,101,110,538.7055761,3.741473815,Pocillopora,shrink,split
2019-2020,89,102,94,394.8676813,309.9824387,Pocillopora,shrink,none
2019-2020,96,103,91,96.87839919,74.1096203,Pocillopora,shrink,none
2019-2020,98,107,93,141.5139152,134.2042662,Pocillopora,shrink,none
2019-2020,102,110,99,87.09813332,59.61029837,Pocillopora,shrink,none
2019-2020,105,121,100,61.01446194,22.31553622,Pocillopora,shrink,none
2019-2020,113,124,111,89.71983112,70.6969696,Pocillopora,shrink,none
2019-2020,122,127,120,275.1849548,217.4009577,Pocillopora,shrink,none
2019-2020,597,134,23,368.1752428,334.5419705,Pocillopora,shrink,none
2019-2020,58,135,161,740.8651381,6.074340505,Pocillopora_dead,shrink,split
2019-2020,104,140,126,229.9140103,169.3572346,Pocillopora,shrink,none
2019-2020,138,144,129,255.0156559,178.1154827,Pocillopora,shrink,split
2019-2020,138,144,133,255.0156559,16.63222861,Pocillopora,shrink,split
2019-2020,664,146,130,85.67175197,52.1317943,Pocillopora,shrink,none
2019-2020,181,148,137,129.3030244,64.37378998,Pocillopora_dead,shrink,split
2019-2020,142,150,143,157.4174007,1.99960002,Pocillopora,shrink,split
2019-2020,142,150,145,157.4174007,5.914372504,Pocillopora,shrink,split
2019-2020,142,150,153,157.4174007,4.77682227,Pocillopora,shrink,split
2019-2020,147,152,136,172.6721271,146.5973428,Pocillopora,shrink,none
2019-2020,151,153,142,270.2259467,108.209466,Pocillopora,shrink,none
2019-2020,837,163,144,28.28323139,20.80472732,Pocillopora_dead,shrink,none
2019-2020,156,164,152,208.269451,169.9971066,Pocillopora,shrink,none
2019-2020,58,165,157,331.0093438,77.42006922,Pocillopora_dead,shrink,split
2019-2020,158,167,176,332.9422904,267.0043689,Pocillopora,shrink,none
2019-2020,165,170,159,194.4677673,155.084534,Pocillopora,shrink,none
2019-2020,160,174,168,263.3917582,55.80217122,Pocillopora,shrink,none
2019-2020,163,179,173,116.8477381,15.68575127,Pocillopora,shrink,none
2019-2020,169,182,167,142.6070299,85.18296085,Pocillopora,shrink,none
2019-2020,841,187,163,331.6847642,265.7468427,Pocillopora_dead,shrink,split
2019-2020,841,187,179,331.6847642,24.48843491,Pocillopora_dead,shrink,split
2019-2020,174,191,181,315.8657063,117.2121096,Pocillopora,shrink,none
2019-2020,151,192,178,36.18387325,17.88531129,Pocillopora,shrink,none
2019-2020,185,201,186,147.3705215,61.07222817,Pocillopora,shrink,none
2019-2020,191,210,202,222.37774,31.08267142,Pocillopora_dead,shrink,none
2019-2020,844,212,206,700.1888301,7.087471182,Pocillopora_dead,shrink,split
2019-2020,172,215,197,66.91994734,46.39516402,Pocillopora,shrink,none
2019-2020,681,218,199,203.7947905,118.3096678,Pocillopora,shrink,none
2019-2020,174,219,203,137.5946992,108.3916518,Pocillopora,shrink,none
2019-2020,684,225,212,211.0244554,119.5094279,Pocillopora,shrink,none
2019-2020,202,226,204,336.66599,93.42131293,Pocillopora,shrink,split
2019-2020,202,226,227,336.66599,44.95545201,Pocillopora,shrink,split
2019-2020,203,230,208,72.25221406,44.395564,Pocillopora,shrink,none
2019-2020,212,240,220,407.9272912,251.1231012,Pocillopora,shrink,none
2019-2020,850,243,241,733.9642962,15.39692015,Pocillopora_dead,shrink,none
2019-2020,216,247,223,159.3459038,107.0941335,Pocillopora,shrink,none
2019-2020,218,248,218,408.149469,242.3337482,Pocillopora,shrink,none
2019-2020,289,258,233,532.3957271,17.7742224,Pocillopora_dead,shrink,split
2019-2020,289,258,246,532.3957271,2.710568916,Pocillopora_dead,shrink,split
2019-2020,220,261,230,489.9953196,313.0795969,Pocillopora,shrink,split
2019-2020,220,261,243,489.9953196,2.741673805,Pocillopora,shrink,split
2019-2020,220,261,259,489.9953196,148.2370148,Pocillopora,shrink,split
2019-2020,228,263,236,127.9655142,83.18336083,Pocillopora,shrink,none
2019-2020,226,264,237,413.9749704,99.01130588,Pocillopora,shrink,split
2019-2020,226,264,239,413.9749704,150.8142771,Pocillopora,shrink,split
2019-2020,170,274,245,160.4079136,34.0376359,Pocillopora,shrink,none
2019-2020,233,277,247,246.0307865,136.2127534,Pocillopora,shrink,none
2019-2020,860,279,253,619.2716826,548.1703495,Pocillopora_dead,shrink,none
2019-2020,235,282,248,195.6053175,142.735893,Pocillopora,shrink,none
2019-2020,227,289,260,337.7102256,263.3517662,Pocillopora,shrink,none
2019-2020,241,292,263,75.10942031,46.22630891,Pocillopora,shrink,none
2019-2020,252,295,262,324.9305597,284.9296722,Pocillopora,shrink,none
2019-2020,257,302,266,72.90986028,68.73736158,Pocillopora,shrink,none
2019-2020,258,304,265,68.64404691,26.93683405,Pocillopora,shrink,none
2019-2020,704,305,267,34.24203945,30.89604209,Pocillopora_dead,shrink,none
2019-2020,230,306,272,38.79668394,30.95825187,Pocillopora,shrink,none
2019-2020,262,312,279,351.965152,23.17314245,Pocillopora,shrink,split
2019-2020,262,312,283,351.965152,196.9694891,Pocillopora,shrink,split
2019-2020,266,314,275,204.4968723,188.0246117,Pocillopora,shrink,none
2019-2020,272,316,278,317.9763952,236.9970379,Pocillopora,shrink,none
2019-2020,271,317,280,420.8935864,346.1085457,Pocillopora,shrink,none
2019-2020,277,325,292,298.1714679,168.113039,Pocillopora,shrink,none
2019-2020,278,329,294,75.18940431,36.86373726,Pocillopora,shrink,none
2019-2020,282,330,296,395.9785702,253.0338301,Pocillopora,shrink,split
2019-2020,282,330,310,395.9785702,70.49256604,Pocillopora,shrink,split
2019-2020,287,333,312,115.7768412,25.09275847,Pocillopora,shrink,none
2019-2020,295,340,299,254.8512443,172.6899013,Pocillopora,shrink,split
2019-2020,295,340,307,254.8512443,5.95880806,Pocillopora,shrink,split
2019-2020,295,340,315,254.8512443,5.785509391,Pocillopora,shrink,split
2019-2020,290,343,308,209.1626056,85.90726041,Pocillopora,shrink,none
2019-2020,292,346,316,306.9608208,43.81345822,Pocillopora,shrink,split
2019-2020,292,346,324,306.9608208,16.53891394,Pocillopora,shrink,split
2019-2020,292,346,331,306.9608208,17.90308551,Pocillopora,shrink,split
2019-2020,288,349,313,301.6907639,67.29764956,Pocillopora,shrink,none
2019-2020,296,350,309,132.026924,38.49007861,Pocillopora,shrink,none
2019-2020,307,351,317,76.42471276,65.16918643,Pocillopora,shrink,none
2019-2020,298,353,320,174.6895013,92.76811026,Pocillopora,shrink,none
2019-2020,606,359,321,110.3601469,53.60705476,Pocillopora,shrink,none
2019-2020,310,364,327,202.3728527,154.3202424,Pocillopora,shrink,none
2019-2020,295,370,339,137.6524654,13.13959391,Pocillopora,shrink,none
2019-2020,870,371,333,112.1731176,20.9469211,Pocillopora_dead,shrink,none
2019-2020,316,373,335,245.2664949,42.36041553,Pocillopora,shrink,split
2019-2020,316,373,338,245.2664949,161.5943429,Pocillopora,shrink,split
2019-2020,326,384,341,311.9820387,250.2299465,Pocillopora,shrink,split
2019-2020,326,384,354,311.9820387,3.350440922,Pocillopora,shrink,split
2019-2020,335,385,342,388.4645177,302.4861604,Pocillopora,shrink,none
2019-2020,329,386,344,33.86433723,14.73927393,Pocillopora,shrink,none
2019-2020,334,388,350,283.6499282,183.0522729,Pocillopora,shrink,none
2019-2020,337,389,347,125.1749613,97.95373965,Pocillopora,shrink,none
2019-2020,339,390,346,427.6611216,408.9182041,Pocillopora,same,none
2019-2020,716,392,345,188.9133228,73.28756251,Pocillopora,shrink,none
2019-2020,343,403,359,153.7781286,103.2149095,Pocillopora,shrink,none
2019-2020,348,406,360,186.7048756,157.0796905,Pocillopora,shrink,none
2019-2020,349,412,361,191.7571984,38.02794882,Pocillopora,shrink,none
2019-2020,361,423,375,170.2503893,52.13623785,Pocillopora,shrink,none
2019-2020,363,425,370,356.3864898,97.93152187,Pocillopora,shrink,split
2019-2020,363,425,372,356.3864898,232.5490388,Pocillopora,shrink,split
2019-2020,356,426,380,376.7379744,299.4112199,Pocillopora,shrink,none
2019-2020,362,429,377,118.7318056,62.23199618,Pocillopora,shrink,split
2019-2020,362,429,387,118.7318056,3.15048092,Pocillopora,shrink,split
2019-2020,369,432,379,389.1932608,284.0853966,Pocillopora,shrink,none
2019-2020,362,433,384,114.9992189,42.94696487,Pocillopora,shrink,none
2019-2020,375,439,391,298.2781132,100.1932917,Pocillopora,shrink,none
2019-2020,373,441,388,151.525246,104.1080642,Pocillopora,shrink,none
2019-2020,378,442,386,130.7427364,114.5593069,Pocillopora,shrink,none
2019-2020,384,448,394,40.96069552,35.89948569,Pocillopora,shrink,none
2019-2020,393,457,396,198.4225318,135.4040262,Pocillopora,shrink,none
2019-2020,397,464,398,99.1490561,3.199360032,Pocillopora,shrink,split
2019-2020,397,464,399,99.1490561,93.69681338,Pocillopora,shrink,split
2019-2020,401,467,401,117.6831265,2.826101362,Pocillopora,shrink,none
2019-2020,888,469,404,818.3518606,419.6849393,Pocillopora_dead,shrink,none
2019-2020,396,476,406,217.0143684,156.1154389,Pocillopora,shrink,none
2019-2020,411,478,408,83.38776439,15.13030682,Pocillopora,shrink,split
2019-2020,411,478,414,83.38776439,14.6015237,Pocillopora,shrink,split
2019-2020,413,479,437,856.7797295,4.03919204,Pocillopora,shrink,none
2019-2020,409,481,415,84.16983018,21.02246154,Pocillopora,shrink,none
2019-2020,424,495,424,58.53940147,46.75509202,Pocillopora,shrink,none
2019-2020,425,496,422,285.5962055,256.5664568,Pocillopora,shrink,none
2019-2020,428,497,423,366.833289,305.7521737,Pocillopora,shrink,none
2019-2020,432,502,446,200.839826,15.42358149,Pocillopora,shrink,none
2019-2020,427,504,454,413.8638815,12.96185169,Pocillopora_dead,shrink,split
2019-2020,892,508,432,14.89035482,13.07738413,Pocillopora_dead,shrink,none
2019-2020,439,511,436,145.5619943,114.1371691,Pocillopora,shrink,none
2019-2020,445,516,443,466.9288224,167.393183,Pocillopora,shrink,split
2019-2020,445,516,470,466.9288224,21.28907488,Pocillopora,shrink,split
2019-2020,462,530,457,315.9234725,294.0078563,Pocillopora,shrink,split
2019-2020,462,530,467,315.9234725,5.256726275,Pocillopora,shrink,split
2019-2020,462,530,475,315.9234725,4.376902266,Pocillopora,shrink,split
2019-2020,459,532,463,100.3843646,58.54384503,Pocillopora,shrink,none
2019-2020,289,533,473,97.15389964,3.66593337,Pocillopora_dead,shrink,split
2019-2020,456,535,464,280.7127379,212.0997959,Pocillopora,shrink,none
2019-2020,464,536,471,186.4826979,173.0587164,Pocillopora,shrink,none
2019-2020,899,538,477,48.85245027,2.337310246,Pocillopora_dead,shrink,none
2019-2020,458,539,472,205.0389861,192.8592002,Pocillopora,shrink,none
2019-2020,900,540,476,155.7777287,127.3034244,Pocillopora,shrink,none
2019-2020,762,544,488,352.7783226,163.3850959,Pocillopora_dead,shrink,split
2019-2020,467,548,484,390.9840137,352.9294035,Pocillopora,shrink,none
2019-2020,475,551,491,362.6385725,310.0357613,Pocillopora,shrink,none
2019-2020,474,555,498,309.729156,15.85904994,Pocillopora,shrink,split
2019-2020,474,555,508,309.729156,7.327423184,Pocillopora,shrink,split
2019-2020,474,555,510,309.729156,93.0347236,Pocillopora,shrink,split
2019-2020,474,555,513,309.729156,2.941633807,Pocillopora,shrink,split
2019-2020,762,556,511,66.37783355,3.501521813,Pocillopora_dead,shrink,split
2019-2020,479,561,499,350.3388106,297.6071363,Pocillopora,shrink,none
2019-2020,480,565,504,106.5075842,92.15489959,Pocillopora,shrink,none
2019-2020,487,567,503,208.829339,181.3770525,Pocillopora,shrink,none
2019-2020,488,571,516,418.7562362,322.9842823,Pocillopora,shrink,none
2019-2020,910,573,528,453.9803014,41.31617997,Pocillopora_dead,shrink,none
2019-2020,476,574,517,377.0845718,317.6209107,Pocillopora,shrink,none
2019-2020,489,575,520,108.329442,70.67475182,Pocillopora,shrink,none
2019-2020,912,582,524,27.56337539,8.362771639,Pocillopora_dead,shrink,none
2019-2020,501,586,529,228.6253792,10.62009788,Pocillopora,shrink,split
2019-2020,501,586,536,228.6253792,11.92205967,Pocillopora,shrink,split
2019-2020,501,586,544,228.6253792,10.10020188,Pocillopora,shrink,split
2019-2020,516,588,545,739.9986447,647.0439051,Pocillopora,shrink,none
2019-2020,782,591,537,140.6651961,2.177342244,Pocillopora_dead,shrink,split
2019-2020,782,591,546,140.6651961,2.408407135,Pocillopora_dead,shrink,split
2019-2020,506,598,539,330.2139473,12.10424545,Pocillopora,shrink,split
2019-2020,506,598,564,330.2139473,4.172498708,Pocillopora,shrink,split
2019-2020,782,602,553,88.99553156,1.075340455,Pocillopora_dead,shrink,split
2019-2020,507,604,547,173.3253297,102.7572232,Pocillopora,shrink,none
2019-2020,539,620,556,191.9927068,114.1993789,Pocillopora_dead,shrink,none
2019-2020,527,621,569,175.0538729,128.5120715,Pocillopora,shrink,none
2019-2020,518,630,563,193.4857415,90.57743735,Pocillopora,shrink,none
2019-2020,531,634,568,98.5891681,81.48592259,Pocillopora,shrink,none
2019-2020,794,637,573,196.8317389,114.8303638,Pocillopora_dead,shrink,none
